#{"t_start": 1677961324.565651, "env_id": null}
r,l,t
-15.499997,300,0.180062
-15.912806,300,0.315393
-13.296278,300,0.456077
-14.5,300,0.608487
-14.699992,300,0.746323
-14.8,300,0.882623
-14.841931,300,1.637011
-12.15937,300,1.773005
-10.789567,300,1.907166
-11.6,300,2.041865
-11.9,300,2.191903
-10.902138,300,2.326897
-12.984421,300,2.462983
-11.538888,300,3.238722
-8.187665,300,3.372351
-9.717861,300,3.507501
-7.773204,300,3.663695
-9.077149,300,3.797826
-8.703749,300,3.931633
-9.227343,300,4.071068
-8.021205,300,4.833138
-5.348558,300,4.966017
-7.0,300,5.111731
-6.1,300,5.257753
-7.499909,300,5.391543
-8.499984,300,5.525484
-5.82868,300,5.679986
-6.6,300,6.426111
-4.38779,300,6.55957
-4.809213,300,6.702153
-4.2,300,6.846373
-5.2,300,6.979421
-5.199997,300,7.122124
-5.846405,300,7.269474
-10,42,8.097344
-10,29,8.10873
-10,102,8.148014
-10,20,8.155813
-10,55,8.177129
-10,77,8.206797
-10,12,8.211583
-10,72,8.239413
-10,6,8.241792
-10,56,8.263181
